user_id,full_name,pan_masked,pan_valid,aadhaar_masked,aadhaar_valid,date_of_birth,city,state,monthly_income,income_was_negative,income_missing,occupation,signup_timestamp,kyc_status,risk_segment,risk_segment_missing
USR62683,Watika Keer,OUXXXXXX6E,True,XXXXXXXX9152,True,1965-12-11,Kolkata,West Bengal,22469.0,False,False,Self Employed,2026-03-26 02:07:00,VERIFIED,MEDIUM,False
USR98089,Aashi Sama,IGXXXXXX7Y,True,XXXXXXXX7602,True,1984-08-31,Amritsar,Punjab,24296.0,False,False,Business Owner,2026-03-26 01:42:00,VERIFIED,LOW,False
USR40850,Faris Ben,KZXXXXXX7P,True,XXXXXXXX2855,True,1960-05-20,Jaipur,Rajasthan,41259.0,False,False,Salaried,2026-03-26 00:40:37,VERIFIED,LOW,False
USR10845,WAHAB GOLLA,TPXXXXXX5K,True,XXXXXXXX0863,True,1968-10-23,Pune,Maharashtra,17955.0,True,False,Salaried,2026-03-26 00:00:00,REJECTED,MEDIUM,False
USR66657,Girik Karan,SFXXXXXX6R,True,XXXXXXXX1538,True,2004-08-03,Hyderabad,Telangana,32374.0,False,False,Unemployed,2026-03-26 00:00:00,VERIFIED,LOW,False
USR83093,Leela Cherian,ZGXXXXXX1V,True,XXXXXXXX5894,True,1968-02-21,Lucknow,Uttar Pradesh,56493.0,False,False,Unemployed,2026-03-26 00:00:00,VERIFIED,LOW,False
USR56116,Chaitanya Datta,VSXXXXXX7T,True,XXXXXXXX5900,True,1975-05-22,Amritsar,Punjab,17997.0,False,False,Farmer,2026-03-26 00:00:00,VERIFIED,HIGH,False
USR76607,Aarnav Dada,ULXXXXXX0D,True,XXXXXXXX01XX,False,1997-01-20,Hyderabad,Telangana,27732.0,False,False,Self Employed,2026-03-26 00:00:00,VERIFIED,MEDIUM,False
USR97046,Riya Nagy,GSXXXXXX5Y,True,XXXXXXXX2279,True,1984-08-29,Jalandhar,Punjab,19270.0,False,False,Self Employed,2026-03-26 00:00:00,VERIFIED,LOW,False
USR79293,EKAJA UPADHYAY,CSXXXXXX8J,True,XXXXXXXX1998,True,1966-12-16,Kolkata,West Bengal,17636.0,False,False,Freelancer,2026-03-26 00:00:00,VERIFIED,MEDIUM,False
USR88262,Yahvi Badal,CPXXXXXX5X,True,XXXXXXXX1800,True,1987-07-25,Hyderabad,Telangana,11002.0,False,False,Self Employed,2026-03-26 00:00:00,VERIFIED,LOW,False
USR42587,Quincy Zacharia,1CXXXXXX9T,False,XXXXXXXX5946,True,1978-10-14,Ludhiana,Punjab,21200.0,False,False,Gig Worker,2026-03-26 00:00:00,VERIFIED,LOW,False
USR80633,Bina Choudhary,CGXXXXXX7X,False,XXXXXXXX4410,True,1980-05-12,Pune,Maharashtra,19389.0,False,False,Freelancer,2026-03-26 00:00:00,VERIFIED,HIGH,False
USR98732,ISHITA KHARE,ODXXXXXX8J,True,XXXXXXXX1158,True,2004-08-02,Pune,Maharashtra,17191.0,True,False,Self Employed,2026-03-26 00:00:00,VERIFIED,MEDIUM,False
USR44381,Luke Char,NCXXXXXX3Q,True,XXXXXXXX3021,True,1993-03-22,Kolkata,West Bengal,20600.0,False,False,Business Owner,2026-03-26 00:00:00,VERIFIED,LOW,False
USR18433,Anjali Krishna,DHXXXXXX3G,True,XXXXXXXX6466,True,2002-01-29,Delhi,Delhi,6800.0,False,False,Self Employed,2026-03-26 00:00:00,PENDING,LOW,False
USR22477,Frederick Hans,SCXXXXXX3G,True,XXXXXXXX7825,True,1995-09-25,Ludhiana,Punjab,25700.0,False,False,Retired,2026-03-26 00:00:00,PENDING,LOW,False
USR28699,Wriddhish Nath,UBXXXXXX0M,True,XXXXXXXXXXXX,False,1986-10-30,Jalandhar,Punjab,39333.0,False,False,Retired,2026-03-26 00:00:00,VERIFIED,LOW,False
USR79042,Siddharth Raja,ABXXXXXX7X,False,XXXXXXXXXXXX,False,1984-05-29,Hyderabad,Telangana,39466.0,False,False,Student,2026-03-26 00:00:00,PENDING,MEDIUM,False
USR38239,Jack Wali,FWXXXXXX8X,True,XXXXXXXX5640,True,1969-07-18,Ludhiana,Punjab,47038.0,False,False,Retired,2026-03-26 00:00:00,VERIFIED,LOW,False
USR25196,lakshmi randhawa,CUXXXXXX0G,True,XXXXXXXX7564,True,1970-01-12,Jalandhar,Punjab,14253.0,False,False,Gig Worker,2026-03-26 00:00:00,VERIFIED,MEDIUM,False
USR21059,Henry Mital,PJXXXXXX5C,True,XXXXXXXX1762,True,1974-08-10,Pune,Maharashtra,36306.0,False,False,Gig Worker,2026-03-25 19:20:19,VERIFIED,LOW,False
USR68898,Hritik Doctor,YYXXXXXX6F,True,XXXXXXXX5802,True,1977-04-07,Jaipur,Rajasthan,10964.0,False,False,Self Employed,2026-03-25 18:51:00,PENDING,LOW,False
USR65038,Pratyush Aurora,VRXXXXXX5H,True,XXXXXXXX8973,True,1966-05-17,Jaipur,Rajasthan,38646.0,False,False,Retired,2026-03-25 17:35:04,VERIFIED,MEDIUM,False
USR94209,FarajParikh,YJXXXXXX8D,True,XXXXXXXXXXXX,False,1994-05-30,Lucknow,Uttar Pradesh,22907.0,False,False,Business Owner,2026-03-25 08:17:11,VERIFIED,LOW,False
USR51818,Simon Patla,JLXXXXXX1U,True,XXXXXXXX7386,True,1993-10-19,Lucknow,Uttar Pradesh,25044.0,False,False,Gig Worker,2026-03-25 04:38:04,VERIFIED,MEDIUM,False
USR76896,Zehaan Pradhan,DRXXXXXX6E,True,XXXXXXXX7412,True,1992-04-13,Jaipur,Rajasthan,21164.0,False,False,Freelancer,2026-03-25 02:14:53,REJECTED,LOW,False
USR83835,Arunima Deo,JDXXXXXX6E,True,XXXXXXXX5480,True,1961-03-11,Jaipur,Rajasthan,23333.0,False,False,Freelancer,2026-03-25 01:56:00,VERIFIED,MEDIUM,False
USR46872,Divya Upadhyay,MGXXXXXX3M,True,XXXXXXXX6605,True,1977-06-03,Lucknow,Uttar Pradesh,29979.0,False,False,Freelancer,2026-03-25 01:35:26,PENDING,LOW,False
USR91477,Ojas Kumer,AXXXXXXX4C,True,XXXXXXXX0493,True,1961-03-08,Ludhiana,Punjab,28545.0,False,False,Unemployed,2026-03-25 00:00:00,VERIFIED,LOW,False
USR92199,Ekantika Kaur,TKXXXXXX3I,True,XXXXXXXX21XX,False,1996-08-03,Jalandhar,Punjab,16787.0,True,False,Farmer,2026-03-25 00:00:00,VERIFIED,LOW,False
USR56724,CHANDRAN RAO,FYXXXXXX7H,True,XXXXXXXX7734,True,1964-06-03,Lucknow,Uttar Pradesh,38647.0,False,False,Salaried,2026-03-25 00:00:00,VERIFIED,HIGH,False
USR89116,Widisha Sule,XNXXXXXX5T,True,XXXXXXXX7525,True,1985-12-12,Jaipur,Rajasthan,43265.0,False,False,Freelancer,2026-03-25 00:00:00,PENDING,MEDIUM,False
USR87579,Balveer Gulati,KXXXXXXX7G,True,XXXXXXXX3278,True,2005-12-24,Ludhiana,Punjab,65719.0,False,False,Salaried,2026-03-25 00:00:00,VERIFIED,LOW,False
USR93523,Megha Dar,BZXXXXXX5Q,True,XXXXXXXX8507,True,1964-03-24,Lucknow,Uttar Pradesh,43555.0,False,False,Self Employed,2026-03-25 00:00:00,PENDING,MEDIUM,False
USR27749,Manya Vasa,YMXXXXXX6X,False,XXXXXXXX0929,True,1984-10-24,Pune,Maharashtra,8422.0,False,False,Freelancer,2026-03-25 00:00:00,VERIFIED,MEDIUM,False
USR42556,Mitali Dhawan,VPXXXXXX4N,True,XXXXXXXX4356,True,1996-12-25,Amritsar,Punjab,21700.0,False,False,Retired,2026-03-25 00:00:00,VERIFIED,MEDIUM,False
USR65912,Vinaya Chawla,GCXXXXXX8X,False,XXXXXXXX42XX,False,1980-03-17,Jalandhar,Punjab,47200.0,False,False,Business Owner,2026-03-25 00:00:00,VERIFIED,LOW,False
USR98629,Balvan Bal,EBXXXXXX4B,True,XXXXXXXX5385,True,2005-05-19,Mumbai,Maharashtra,52482.0,False,False,Student,2026-03-25 00:00:00,VERIFIED,LOW,False
USR64949,Chaitanya Raju,BPXXXXXX3X,True,XXXXXXXX06XX,False,1981-08-19,Kolkata,West Bengal,17357.0,False,False,Farmer,2026-03-25 00:00:00,VERIFIED,LOW,False
USR36151,GunbirGulati,XXXXXXXX7I,True,XXXXXXXX1007,True,1989-01-10,Pune,Maharashtra,196073.0,False,False,Farmer,2026-03-25 00:00:00,VERIFIED,LOW,False
USR85432,nicholas bedi,YCXXXXXX9Y,True,XXXXXXXX3236,True,1983-04-17,Bengaluru,Karnataka,44600.0,False,False,Gig Worker,2026-03-25 00:00:00,VERIFIED,LOW,False
USR21769,Janaki Agate,AHXXXXXX8F,True,XXXXXXXX1129,False,1990-07-08,Amritsar,Punjab,41296.0,False,False,Farmer,2026-03-25 00:00:00,VERIFIED,MEDIUM,False
USR21820,Nakul Mall,WUXXXXXX6J,True,XXXXXXXX0812,True,1982-09-17,Bengaluru,Karnataka,50810.0,False,False,Student,2026-03-25 00:00:00,PENDING,MEDIUM,False
USR46510,Yashodhara Chaudhry,UDXXXXXX7H,True,XXXXXXXX2090,True,1971-05-13,Bengaluru,Karnataka,19719.0,True,False,Retired,2026-03-25 00:00:00,VERIFIED,LOW,False
USR61188,Geetika Khurana,DUXXXXXX5N,True,XXXXXXXX9104,True,1988-01-02,Mumbai,Maharashtra,10394.0,False,False,Freelancer,2026-03-25 00:00:00,VERIFIED,LOW,False
USR43223,Ayushman Raghavan,AVXXXXXX5R,True,XXXXXXXX0403,True,1964-03-03,Jalandhar,Punjab,16201.0,False,False,Retired,2026-03-25 00:00:00,PENDING,LOW,False
USR46542,Janya Dash,DRXXXXXX3P,True,XXXXXXXX8135,True,1984-12-02,Bengaluru,Karnataka,34278.0,False,False,Salaried,2026-03-25 00:00:00,VERIFIED,LOW,False
USR45141,Bimala Date,DOXXXXXX9F,True,XXXXXXXX8271,True,1974-02-06,Pune,Maharashtra,32133.0,False,False,Business Owner,2026-03-25 00:00:00,PENDING,MEDIUM,False
USR19021,Veer Bhalla,HVXXXXXX9A,True,XXXXXXXX5873,True,1971-09-22,Delhi,Delhi,36422.0,False,False,Unemployed,2026-03-24 11:22:25,PENDING,LOW,False
USR90642,SathvikJaggi,YMXXXXXX5U,True,XXXXXXXX9606,True,1975-01-06,Amritsar,Punjab,81451.0,False,False,Retired,2026-03-24 00:00:00,VERIFIED,HIGH,False
USR79620,Gaurika Buch,KVXXXXXX8Z,True,XXXXXXXX1352,True,1974-12-09,Amritsar,Punjab,24269.0,False,False,Retired,2026-03-24 00:00:00,VERIFIED,MEDIUM,False
USR17347,Nirja Ganesan,AJXXXXXX7X,True,XXXXXXXX7263,True,1961-10-02,Amritsar,Punjab,24924.0,False,False,Student,2026-03-24 00:00:00,VERIFIED,HIGH,False
USR64977,Netra Batra,UGXXXXXX8A,True,XXXXXXXX9477,False,1994-04-12,Chennai,Tamil Nadu,28532.0,False,False,Salaried,2026-03-24 00:00:00,REJECTED,MEDIUM,False
USR53346,Laban Keer,JOXXXXXX3S,True,XXXXXXXX1877,True,1971-11-30,Jalandhar,Punjab,32639.0,False,False,Business Owner,2026-03-24 00:00:00,VERIFIED,LOW,False
USR27112,Dayita Venkatesh,PLXXXXXX2H,True,XXXXXXXX2494,True,1962-06-10,Chennai,Tamil Nadu,5000.0,False,False,Farmer,2026-03-24 00:00:00,PENDING,MEDIUM,False
USR27700,Frado Om,PCXXXXXX3Y,True,XXXXXXXX9664,True,2006-05-30,Pune,Maharashtra,9182.0,False,False,Business Owner,2026-03-24 00:00:00,PENDING,MEDIUM,False
USR18203,HRITIK ACHARYA,ATXXXXXX8B,True,XXXXXXXX4470,True,1975-03-24,Hyderabad,Telangana,21540.0,False,False,Freelancer,2026-03-24 00:00:00,VERIFIED,LOW,False
USR72011,NIHARIKA DASH,YPXXXXXX6H,True,XXXXXXXX8176,True,1961-12-01,Lucknow,Uttar Pradesh,52765.0,False,False,Unemployed,2026-03-24 00:00:00,VERIFIED,LOW,False
USR54040,jagdish hora,DVXXXXXX1X,True,XXXXXXXX8679,True,1977-06-01,Amritsar,Punjab,23686.0,False,False,Freelancer,2026-03-24 00:00:00,PENDING,MEDIUM,False
USR64827,Gautam Das,SIXXXXXX8N,True,XXXXXXXX8320,True,2001-09-28,Mumbai,Maharashtra,25377.0,False,False,Self Employed,2026-03-24 00:00:00,VERIFIED,LOW,False
USR68535,Aarna Sheth,KDXXXXXX8E,True,XXXXXXXX1959,True,1986-05-01,Amritsar,Punjab,17724.0,False,False,Freelancer,2026-03-24 00:00:00,VERIFIED,HIGH,False
USR80572,Urmi Subramanian,HBXXXXXX0Q,True,XXXXXXXX9550,True,1960-04-09,Mumbai,Maharashtra,11688.0,False,False,Freelancer,2026-03-24 00:00:00,VERIFIED,MEDIUM,False
USR58914,DALAJA PRAKASH,SIXXXXXX9A,True,XXXXXXXX2119,True,2007-11-03,Ludhiana,Punjab,67191.0,False,False,Salaried,2026-03-24 00:00:00,VERIFIED,LOW,False
USR37403,JASMIT HALDER,GLXXXXXX7X,False,XXXXXXXX52XX,False,2000-04-26,Bengaluru,Karnataka,33172.0,False,False,Gig Worker,2026-03-24 00:00:00,PENDING,LOW,False
USR62560,Kavya Ku1karni,PNXXXXXX9X,True,XXXXXXXX7164,True,1977-07-22,Chennai,Tamil Nadu,26190.0,False,False,Freelancer,2026-03-23 23:40:28,VERIFIED,LOW,False
USR48775,Rohan Butala,OYXXXXXX7H,True,XXXXXXXX1326,True,1965-06-05,Pune,Maharashtra,15172.0,False,False,Student,2026-03-23 21:11:00,PENDING,LOW,False
USR33043,Nitara Kibe,QWXXXXXX7Q,True,XXXXXXXX4523,True,1973-08-27,Jaipur,Rajasthan,19524.0,False,False,Freelancer,2026-03-23 19:17:00,PENDING,LOW,False
USR46479,Lavanya Kapadia,WKXXXXXX7U,True,XXXXXXXX5226,True,1969-12-17,Delhi,Delhi,32600.0,False,False,Gig Worker,2026-03-23 17:09:00,VERIFIED,LOW,False
USR96368,Peter Keer,KUXXXXXX4I,True,XXXXXXXX4961,True,2002-03-22,Hyderabad,Telangana,41400.0,False,False,Gig Worker,2026-03-23 11:36:50,VERIFIED,LOW,False
USR10648,Nirja Handa,LKXXXXXX5E,True,XXXXXXXX1153,True,1979-09-24,Pune,Maharashtra,44123.0,False,False,Self Employed,2026-03-23 10:05:00,PENDING,HIGH,False
USR41707,Shravya Desai,HJXXXXXX3C,True,XXXXXXXX6344,True,1965-04-19,Delhi,Delhi,27400.0,False,False,Unemployed,2026-03-23 04:38:00,VERIFIED,LOW,False
USR79586,Hritik Verma,FRXXXXXX8D,True,XXXXXXXX7358,True,1969-04-03,Bengaluru,Karnataka,15449.0,False,False,Self Employed,2026-03-23 03:45:00,VERIFIED,MEDIUM,False
USR69968,Dhriti Doctor,WCXXXXXX0W,True,XXXXXXXX9122,True,2005-06-29,Pune,Maharashtra,36189.0,False,False,Salaried,2026-03-23 00:00:00,PENDING,LOW,False
USR16443,Bhanumati Garde,RJXXXXXX9C,True,XXXXXXXX5222,True,2000-04-25,Delhi,Delhi,44774.0,False,False,Business Owner,2026-03-23 00:00:00,PENDING,LOW,False
USR21800,ESHANA BOBAL,ZXXXXXXX0A,True,XXXXXXXX4818,True,1961-08-20,Ludhiana,Punjab,22800.0,False,False,Retired,2026-03-23 00:00:00,VERIFIED,LOW,False
USR27984,advaith kaul,TCXXXXXX6R,True,XXXXXXXX8712,False,2004-10-27,Bengaluru,Karnataka,21230.0,False,False,Unemployed,2026-03-23 00:00:00,PENDING,LOW,False
USR51906,Janani Sule,DEXXXXXX2H,True,XXXXXXXX3942,True,1988-01-07,Pune,Maharashtra,29515.0,False,False,Freelancer,2026-03-23 00:00:00,VERIFIED,MEDIUM,False
USR15318,Lopa Pal,RUXXXXXX5J,True,XXXXXXXX8717,True,1972-07-03,Lucknow,Uttar Pradesh,54546.0,False,False,Salaried,2026-03-23 00:00:00,VERIFIED,MEDIUM,False
USR43478,Yutika Murty,HKXXXXXX0P,True,XXXXXXXX6257,True,1985-05-13,Jalandhar,Punjab,26808.0,False,False,Student,2026-03-23 00:00:00,REJECTED,LOW,False
USR39886,Nathan Sura,IKXXXXXX8A,True,XXXXXXXX7670,True,1962-06-25,Ludhiana,Punjab,17890.0,False,False,Gig Worker,2026-03-23 00:00:00,VERIFIED,MEDIUM,False
USR53099,Ekanta Ratta,VSXXXXXX0V,True,XXXXXXXX5030,True,1968-10-03,Pune,Maharashtra,15165.0,False,False,Business Owner,2026-03-23 00:00:00,REJECTED,LOW,False
USR34134,Chaman Raghavan,UKXXXXXX5J,True,XXXXXXXX2977,True,2005-02-15,Bengaluru,Karnataka,45200.0,False,False,Salaried,2026-03-23 00:00:00,VERIFIED,LOW,False
USR27818,Sachi Bala,UAXXXXXX8W,True,XXXXXXXX7097,True,1980-04-17,Jalandhar,Punjab,38271.0,False,False,Self Employed,2026-03-23 00:00:00,VERIFIED,LOW,False
USR27161,Nitara Kari,VZXXXXXX5L,True,XXXXXXXX3657,True,1998-08-18,Hyderabad,Telangana,20441.0,False,False,Farmer,2026-03-23 00:00:00,VERIFIED,LOW,False
USR26440,Farhan Ganesh,EWXXXXXX4W,True,XXXXXXXX8714,True,1988-10-11,Delhi,Delhi,20034.0,False,False,Gig Worker,2026-03-22 21:32:54,VERIFIED,MEDIUM,False
USR21471,Ubika Natarajan,LYXXXXXX6A,True,XXXXXXXX7429,True,1996-09-09,Jalandhar,Punjab,57851.0,False,False,Farmer,2026-03-22 19:50:00,PENDING,MEDIUM,False
USR80878,Fiyaz Atwal,AGXXXXXX0Z,True,XXXXXXXX0176,True,1960-06-28,Delhi,Delhi,11800.0,False,False,Student,2026-03-22 19:09:00,REJECTED,LOW,False
USR99883,Bhavani Kau1,WDXXXXXX3M,True,XXXXXXXX9171,True,2000-07-03,Pune,Maharashtra,16494.0,False,False,Unemployed,2026-03-22 11:37:44,VERIFIED,MEDIUM,False
USR60674,ayush peri,NDXXXXXX8Z,True,XXXXXXXX4922,True,1989-02-26,Ludhiana,Punjab,39921.0,False,False,Farmer,2026-03-22 08:21:26,VERIFIED,LOW,False
USR65129,Ekantika Goda,ONXXXXXX1E,True,XXXXXXXX3281,True,2003-11-30,Amritsar,Punjab,16857.0,False,False,Salaried,2026-03-22 05:14:00,PENDING,MEDIUM,False
USR97120,Jyoti Sami,UHXXXXXX2R,True,XXXXXXXX8653,True,1995-06-06,Hyderabad,Telangana,11929.0,False,False,Unemployed,2026-03-22 04:03:16,VERIFIED,LOW,False
USR20744,Ishaan D’A1ia,ABXXXXXX0A,True,XXXXXXXX1451,True,2000-07-13,Mumbai,Maharashtra,31947.0,False,False,Business Owner,2026-03-22 01:08:10,VERIFIED,MEDIUM,False
USR16604,Veda Goyal,GFXXXXXX7M,True,XXXXXXXX9689,True,1980-01-17,Mumbai,Maharashtra,14485.0,False,False,Gig Worker,2026-03-22 00:00:00,VERIFIED,LOW,False
USR77395,Reva Ramanathan,NIXXXXXX4Y,True,XXXXXXXX6326,True,1965-01-23,Pune,Maharashtra,16878.0,False,False,Self Employed,2026-03-22 00:00:00,PENDING,HIGH,False
USR11554,Quincy Verma,DOXXXXXX1M,True,XXXXXXXX8400,True,1964-03-18,Pune,Maharashtra,33967.0,False,False,Retired,2026-03-22 00:00:00,PENDING,LOW,False
USR81299,Dhruv Dixit,LIXXXXXX9T,True,XXXXXXXX3606,True,1976-10-25,Chennai,Tamil Nadu,15778.0,False,False,Freelancer,2026-03-22 00:00:00,VERIFIED,LOW,False
USR27940,Vrinda Deshpande,OBXXXXXX7G,True,XXXXXXXX4632,True,1974-02-07,Pune,Maharashtra,20656.0,False,False,Unemployed,2026-03-22 00:00:00,VERIFIED,MEDIUM,False
USR37222,Niharika Dey,DRXXXXXX8H,True,XXXXXXXX7412,True,1980-05-10,Delhi,Delhi,42677.0,False,False,Unemployed,2026-03-22 00:00:00,REJECTED,LOW,False
USR84869,Chaaya Vyas,FBXXXXXX4V,True,XXXXXXXX7200,True,1972-11-07,Delhi,Delhi,17232.0,False,False,Salaried,2026-03-22 00:00:00,VERIFIED,LOW,False
USR67911,Jeevika Swaminathan,SVXXXXXX3V,True,XXXXXXXX1783,True,1988-03-09,Jalandhar,Punjab,37894.0,False,False,Student,2026-03-22 00:00:00,PENDING,LOW,False
USR78352,Zehaan Shenoy,BEXXXXXX0Q,True,XXXXXXXX93XX,False,1968-01-10,Hyderabad,Telangana,28801.0,False,False,Unemployed,2026-03-22 00:00:00,VERIFIED,LOW,False
USR77127,tanveer handa,DVXXXXXX4C,True,XXXXXXXXXXXX,False,1970-11-16,Jalandhar,Punjab,62179.0,False,False,Gig Worker,2026-03-22 00:00:00,VERIFIED,LOW,False
USR99980,Falan Comar,GZXXXXXX1N,True,XXXXXXXX6542,True,1999-03-17,Delhi,Delhi,47073.0,False,False,Unemployed,2026-03-22 00:00:00,VERIFIED,LOW,False
USR39804,Chandresh Pau,MIXXXXXX6E,True,XXXXXXXX9217,True,1966-07-05,Kolkata,West Bengal,24254.0,False,False,Farmer,2026-03-22 00:00:00,VERIFIED,MEDIUM,False
USR69755,Rajata Dugar,FCXXXXXX4E,True,XXXXXXXX3241,True,1995-03-12,Hyderabad,Telangana,14490.0,False,False,Self Employed,2026-03-22 00:00:00,REJECTED,LOW,False
USR82297,Naveen Kohli,LRXXXXXX6D,True,XXXXXXXX06XX,False,2001-09-10,Hyderabad,Telangana,11918.0,False,False,Self Employed,2026-03-22 00:00:00,REJECTED,LOW,False
USR52454,Radhika Bhattacharyya,VLXXXXXX2L,False,XXXXXXXX2199,True,1976-10-07,Amritsar,Punjab,19736.0,True,False,Student,2026-03-22 00:00:00,VERIFIED,HIGH,False
USR23368,Garima Dutta,FEXXXXXX3X,False,XXXXXXXX5126,True,1971-11-27,Kolkata,West Bengal,23682.0,False,False,Unemployed,2026-03-22 00:00:00,VERIFIED,HIGH,False
USR34462,Chatura Oommen,VGXXXXXX6X,False,XXXXXXXX6955,True,1988-09-10,Jalandhar,Punjab,22853.0,False,False,Unemployed,2026-03-22 00:00:00,VERIFIED,MEDIUM,False
USR46863,Abha Parsa,MBXXXXXX7D,True,XXXXXXXX8592,True,1976-01-22,Jalandhar,Punjab,56512.0,False,False,Retired,2026-03-22 00:00:00,PENDING,HIGH,False
USR19651,XAVIER ANDRA,FBXXXXXX1X,True,XXXXXXXX3268,True,1977-02-21,Amritsar,Punjab,12898.0,False,False,Self Employed,2026-03-22 00:00:00,VERIFIED,LOW,False
USR28927,Damini Desai,KGXXXXXX2J,True,XXXXXXXX7291,False,1981-04-19,Amritsar,Punjab,23285.0,False,False,Student,2026-03-22 00:00:00,PENDING,LOW,False
USR82106,Nirja Patla,OKXXXXXX9J,True,XXXXXXXX4241,True,1964-09-14,Jalandhar,Punjab,50055.0,False,False,Student,2026-03-21 23:21:15,VERIFIED,LOW,False
USR93644,Samuel Mann,OBXXXXXX5M,True,XXXXXXXX1647,True,2002-10-02,Jaipur,Rajasthan,57967.0,False,False,Gig Worker,2026-03-21 23:10:54,VERIFIED,LOW,False
USR19146,WILLIAM YOGI,UNXXXXXX3F,True,XXXXXXXX3021,True,1982-03-23,Chennai,Tamil Nadu,22841.0,False,False,Unemployed,2026-03-21 21:15:08,REJECTED,LOW,False
USR70274,Baghyawati Sawhney,YUXXXXXX6T,True,XXXXXXXX9154,True,1971-03-02,Pune,Maharashtra,15414.0,False,False,Farmer,2026-03-21 13:25:00,VERIFIED,HIGH,False
USR19842,Diya Salvi,JJXXXXXX3N,True,XXXXXXXX0289,False,1962-02-14,Jaipur,Rajasthan,21902.0,False,False,Salaried,2026-03-21 10:30:03,VERIFIED,LOW,False
USR80908,Ladli Mittal,UMXXXXXX1I,True,XXXXXXXX9268,True,2004-03-24,Jalandhar,Punjab,17640.0,False,False,Salaried,2026-03-21 08:55:00,PENDING,LOW,False
USR91195,balendra talwar,HGXXXXXX5R,True,XXXXXXXX7322,True,1988-02-13,Amritsar,Punjab,55765.0,False,False,Farmer,2026-03-21 06:46:31,REJECTED,LOW,False
USR74217,Harrison Hayer,GOXXXXXX7N,True,XXXXXXXX3344,True,2000-03-09,Jalandhar,Punjab,20600.0,False,False,Business Owner,2026-03-21 06:20:00,VERIFIED,LOW,False
USR45566,Wishi Butala,VMXXXXXX2U,True,XXXXXXXX1290,True,1981-03-10,Mumbai,Maharashtra,25923.0,False,False,Self Employed,2026-03-21 02:30:52,VERIFIED,LOW,False
USR15891,ISHAAN GOSWAMI,OWXXXXXX9X,True,XXXXXXXXXXXX,False,2006-11-29,Kolkata,West Bengal,21806.0,False,False,Retired,2026-03-21 00:00:00,VERIFIED,LOW,False
USR87388,Tanish Dugar,XDXXXXXX0B,True,XXXXXXXX45XX,False,1997-12-28,Kolkata,West Bengal,45907.0,False,False,Gig Worker,2026-03-21 00:00:00,VERIFIED,LOW,False
USR81749,Unni Basu,GAXXXXXX6I,True,XXXXXXXX7691,True,1980-01-23,Kolkata,West Bengal,22052.0,False,False,Student,2026-03-21 00:00:00,PENDING,MEDIUM,False
USR14774,Netra Swaminathan,DKXXXXXX4X,True,XXXXXXXX1486,True,1975-11-10,Amritsar,Punjab,20324.0,False,False,Student,2026-03-21 00:00:00,VERIFIED,LOW,False
USR70776,MADHAVI WALIA,VYXXXXXX8A,True,XXXXXXXX7594,True,1989-08-17,Amritsar,Punjab,26394.0,False,False,Freelancer,2026-03-21 00:00:00,VERIFIED,HIGH,False
USR60649,Orinder Shenoy,RMXXXXXX8E,True,XXXXXXXX6587,True,1983-01-21,Kolkata,West Bengal,20661.0,False,False,Farmer,2026-03-21 00:00:00,VERIFIED,LOW,False
USR33321,Finn Atwal,YEXXXXXX5P,True,XXXXXXXX9234,True,1969-04-15,Hyderabad,Telangana,11888.0,False,False,Student,2026-03-21 00:00:00,VERIFIED,HIGH,False
USR40078,JEEVIKA NARAYANAN,NVXXXXXX5K,False,XXXXXXXX9688,True,1990-10-09,Pune,Maharashtra,48848.0,False,False,Freelancer,2026-03-21 00:00:00,PENDING,LOW,False
USR89843,Hemal Basu,OLXXXXXX5X,False,XXXXXXXX5924,True,1990-06-14,Lucknow,Uttar Pradesh,40453.0,False,False,Business Owner,2026-03-21 00:00:00,VERIFIED,HIGH,False
USR18021,Alexander Dhar,OHXXXXXX7K,True,XXXXXXXX6983,True,1972-07-01,Jalandhar,Punjab,34190.0,True,False,Self Employed,2026-03-21 00:00:00,VERIFIED,LOW,False
USR99174,Chatura Keer,DVXXXXXX3Q,True,XXXXXXXX1707,True,1989-07-03,Pune,Maharashtra,74647.0,False,False,Self Employed,2026-03-21 00:00:00,VERIFIED,LOW,False
USR58654,Anita Deo,POXXXXXX5X,True,XXXXXXXX8099,True,1983-07-11,Jalandhar,Punjab,28594.0,False,False,Business Owner,2026-03-21 00:00:00,VERIFIED,LOW,False
USR21681,Vyanjana Sarkar,VVXXXXXX5N,True,XXXXXXXX8307,True,2007-07-07,Kolkata,West Bengal,38594.0,False,False,Student,2026-03-21 00:00:00,VERIFIED,LOW,False
USR82259,Raagini Bhagat,KLXXXXXX7J,True,XXXXXXXX0703,True,2007-02-21,Pune,Maharashtra,28985.0,False,False,Salaried,2026-03-21 00:00:00,VERIFIED,LOW,False
USR92936,Frederick Rattan,JGXXXXXX8K,True,XXXXXXXX3668,True,1997-02-12,Ludhiana,Punjab,26151.0,False,False,Gig Worker,2026-03-21 00:00:00,VERIFIED,LOW,False
USR38338,Qasim Prasad,JAXXXXXX2N,True,XXXXXXXX9592,True,1970-05-05,Lucknow,Uttar Pradesh,34004.0,False,False,Student,2026-03-21 00:00:00,VERIFIED,MEDIUM,False
